Order_ID,Order_Date,Order_Time,Customer_ID,Product,Category,Region,City,Sales_Channel,Payment_Mode,Quantity,Unit_Price,Discount_Percent,Revenue,Discount_Amount,Net_Sales,Cost,Profit
575925,22-02-2023,17:24:00,61712,Desk,Accessories,North,Delhi,Online,Debit Card,3,110594,6,331782,19906.92,311875.08,208476.68,103398.4
575926,22-02-2023,17:25:00,73158,Keyboard,Electronics,North,Chennai,Distributor,UPI,12,53611,31,643332,199432.92,443899.08,342782.4,101116.68
575927,22-02-2023,17:26:00,35998,Tablet,Accessories,South,Indore,Online,Debit Card,1,27861,18,27861,5014.98,22846.02,13096.93,9749.09
575928,22-02-2023,17:27:00,13529,Laptop,Accessories,South,Jaipur,Retail Store,Debit Card,4,6321,8,25284,2022.72,23261.28,16762.45,6498.83
575929,22-02-2023,17:28:00,46663,Laptop,Electronics,East,Kolkata,Online,UPI,10,14654,12,146540,17584.8,128955.2,102248.85,26706.35
575930,22-02-2023,17:29:00,92747,Headphones,Furniture,South,Kolkata,Distributor,Debit Card,14,59356,18,830984,149577.12,681406.88,396958.57,284448.31
575931,22-02-2023,17:30:00,15770,Camera,Accessories,West,Jaipur,Online,UPI,1,117542,25,117542,29385.5,88156.5,61864.21,26292.29
575932,22-02-2023,17:31:00,51643,Headphones,Furniture,North,Delhi,Online,Cash,14,1399,6,19586,1175.16,18410.84,15211.2,3199.64
575933,22-02-2023,17:32:00,97402,Tablet,Furniture,North,Kolkata,Online,Cash,7,101831,16,712817,114050.72,598766.28,454361.54,144404.74
575934,22-02-2023,17:33:00,11930,Camera,Accessories,West,Delhi,Online,Debit Card,1,116942,16,116942,18710.72,98231.28,54534.36,43696.92
575935,22-02-2023,17:34:00,38475,Office Chair,Accessories,North,Jaipur,Distributor,Net Banking,5,36617,14,183085,25631.9,157453.1,91856.73,65596.37
575936,22-02-2023,17:35:00,78160,Camera,Office Equipment,West,Indore,Distributor,UPI,12,72711,31,872532,270484.92,602047.08,364692.37,237354.71
575937,22-02-2023,17:36:00,71470,Laptop,Accessories,North,Mumbai,Retail Store,Net Banking,10,94950,27,949500,256365,693135,484153.59,208981.41
575938,22-02-2023,17:37:00,99319,Headphones,Accessories,South,Mumbai,Distributor,Debit Card,10,108713,0,1087130,0,1087130,601997,485133
575939,22-02-2023,17:38:00,78293,Tablet,Accessories,North,Kolkata,Retail Store,Net Banking,12,22341,22,268092,58980.24,209111.76,124405.75,84706.01
575940,22-02-2023,17:39:00,62594,Camera,Electronics,South,Kolkata,Online,Debit Card,5,4638,0,23190,0,23190,18635.05,4554.95
575941,22-02-2023,17:40:00,22891,Monitor,Office Equipment,West,Bangalore,Online,Debit Card,11,76685,0,843535,0,843535,652252.15,191282.85
575942,22-02-2023,17:41:00,29818,Headphones,Office Equipment,East,Chennai,Distributor,Debit Card,6,118219,13,709314,92210.82,617103.18,454169.59,162933.59
575943,22-02-2023,17:42:00,17087,Office Chair,Accessories,West,Chennai,Online,Debit Card,12,90936,11,1091232,120035.52,971196.48,617377.58,353818.9
575944,22-02-2023,17:43:00,59337,Tablet,Furniture,West,Jaipur,Online,UPI,11,5510,15,60610,9091.5,51518.5,29895.45,21623.05
575945,22-02-2023,17:44:00,54344,Monitor,Office Equipment,East,Bangalore,Retail Store,UPI,5,72688,20,363440,72688,290752,228125.28,62626.72
575946,22-02-2023,17:45:00,83221,Laptop,Accessories,South,Kolkata,Online,Cash,12,52484,1,629808,6298.08,623509.92,407194.07,216315.85
575947,22-02-2023,17:46:00,90160,Keyboard,Electronics,North,Chennai,Online,Net Banking,10,29659,29,296590,86011.1,210578.9,166082.79,44496.11
575948,22-02-2023,17:47:00,81017,Monitor,Electronics,South,Pune,Retail Store,Debit Card,8,24860,11,198880,21876.8,177003.2,102351.66,74651.54
575949,22-02-2023,17:48:00,27418,Printer,Accessories,West,Kolkata,Retail Store,Credit Card,5,29593,31,147965,45869.15,102095.85,64441.2,37654.65
575950,22-02-2023,17:49:00,44398,Keyboard,Office Equipment,North,Mumbai,Retail Store,Net Banking,1,90472,23,90472,20808.56,69663.44,44211.16,25452.28
575951,22-02-2023,17:50:00,34072,Office Chair,Office Equipment,South,Chennai,Distributor,Debit Card,6,82144,24,492864,118287.36,374576.64,271753.06,102823.58
575952,22-02-2023,17:51:00,54933,Keyboard,Office Equipment,East,Bangalore,Distributor,UPI,6,29557,33,177342,58522.86,118819.14,78562.18,40256.96
575953,22-02-2023,17:52:00,14035,Camera,Furniture,West,Kolkata,Retail Store,Net Banking,12,34455,21,413460,86826.6,326633.4,225337.84,101295.56
575954,22-02-2023,17:53:00,94559,Office Chair,Office Equipment,North,Chennai,Retail Store,UPI,11,20243,14,222673,31174.22,191498.78,128714.26,62784.52
575955,22-02-2023,17:54:00,61076,Monitor,Furniture,East,Mumbai,Online,Debit Card,9,78806,11,709254,78017.94,631236.06,377506.95,253729.11
575956,22-02-2023,17:55:00,44524,Headphones,Office Equipment,South,Chennai,Online,UPI,5,40925,28,204625,57295,147330,120423.76,26906.24
575957,22-02-2023,17:56:00,65737,Smartphone,Furniture,West,Pune,Online,Credit Card,10,57828,9,578280,52045.2,526234.8,441015.39,85219.41
575958,22-02-2023,17:57:00,31931,Camera,Accessories,East,Chennai,Online,Credit Card,8,26146,32,209168,66933.76,142234.24,94308.35,47925.89
575959,22-02-2023,17:58:00,60702,Headphones,Accessories,East,Indore,Online,Net Banking,6,860,34,5160,1754.4,3405.6,2463.81,941.79
575960,22-02-2023,17:59:00,71557,Desk,Office Equipment,East,Jaipur,Retail Store,Net Banking,8,93310,10,746480,74648,671832,378086.91,293745.09
575961,22-02-2023,18:00:00,38569,Monitor,Accessories,East,Kolkata,Distributor,Credit Card,8,12928,8,103424,8273.92,95150.08,63105.87,32044.21
575962,22-02-2023,18:01:00,49586,Camera,Electronics,West,Bangalore,Distributor,Debit Card,13,29932,18,389116,70040.88,319075.12,224001.19,95073.93
575963,22-02-2023,18:02:00,30997,Desk,Electronics,West,Pune,Retail Store,Net Banking,7,7209,14,50463,7064.82,43398.18,36211.14,7187.04
575964,22-02-2023,18:03:00,18842,Keyboard,Accessories,North,Pune,Retail Store,Debit Card,2,26887,1,53774,537.74,53236.26,35693.33,17542.93
575965,22-02-2023,18:04:00,93026,Smartphone,Furniture,South,Chennai,Online,Debit Card,7,60802,15,425614,63842.1,361771.9,223407.54,138364.36
575966,22-02-2023,18:05:00,15961,Printer,Accessories,North,Jaipur,Retail Store,Debit Card,12,53361,26,640332,166486.32,473845.68,306985.81,166859.87
575967,22-02-2023,18:06:00,46758,Laptop,Furniture,South,Chennai,Online,Cash,12,737,9,8844,795.96,8048.04,5671.57,2376.47
575968,22-02-2023,18:07:00,54886,Office Chair,Office Equipment,West,Pune,Online,UPI,4,115704,33,462816,152729.28,310086.72,248214.63,61872.09
575969,22-02-2023,18:08:00,95583,Office Chair,Accessories,North,Jaipur,Retail Store,Debit Card,2,36023,27,72046,19452.42,52593.58,41936.5,10657.08
575970,22-02-2023,18:09:00,75127,Tablet,Furniture,North,Mumbai,Retail Store,Cash,5,23136,34,115680,39331.2,76348.8,63398.11,12950.69
575971,22-02-2023,18:10:00,88903,Office Chair,Office Equipment,East,Mumbai,Retail Store,Cash,2,41448,27,82896,22381.92,60514.08,44808.63,15705.45
575972,22-02-2023,18:11:00,21918,Camera,Electronics,North,Mumbai,Distributor,Credit Card,5,37364,5,186820,9341,177479,150097.13,27381.87
575973,22-02-2023,18:12:00,45146,Headphones,Furniture,South,Bangalore,Online,Credit Card,4,102294,30,409176,122752.8,286423.2,158689.32,127733.88
575974,22-02-2023,18:13:00,26297,Camera,Electronics,North,Delhi,Distributor,Debit Card,9,109294,4,983646,39345.84,944300.16,576651.54,367648.62
575975,22-02-2023,18:14:00,79833,Laptop,Electronics,South,Kolkata,Online,Credit Card,14,97352,28,1362928,381619.84,981308.16,799061.16,182247
575976,22-02-2023,18:15:00,44952,Smartphone,Accessories,South,Delhi,Online,Net Banking,8,96844,25,774752,193688,581064,387890.85,193173.15
575977,22-02-2023,18:16:00,34801,Headphones,Furniture,East,Kolkata,Distributor,UPI,10,68731,2,687310,13746.2,673563.8,493894.41,179669.39
575978,22-02-2023,18:17:00,45922,Laptop,Electronics,East,Jaipur,Online,Cash,1,50748,15,50748,7612.2,43135.8,31655.26,11480.54
575979,22-02-2023,18:18:00,60645,Desk,Office Equipment,East,Bangalore,Distributor,Cash,11,98589,32,1084479,347033.28,737445.72,423569.47,313876.25
575980,22-02-2023,18:19:00,59747,Camera,Electronics,West,Delhi,Online,Credit Card,6,96725,13,580350,75445.5,504904.5,391979.2,112925.3
575981,22-02-2023,18:20:00,33197,Smartphone,Electronics,West,Mumbai,Distributor,Cash,3,64271,5,192813,9640.65,183172.35,126488.24,56684.11
575982,22-02-2023,18:21:00,50734,Laptop,Furniture,West,Kolkata,Online,Debit Card,10,30325,24,303250,72780,230470,168744.42,61725.58
575983,22-02-2023,18:22:00,92087,Keyboard,Furniture,North,Pune,Retail Store,Net Banking,1,88369,1,88369,883.69,87485.31,64253.68,23231.63
575984,22-02-2023,18:23:00,49321,Tablet,Office Equipment,East,Kolkata,Distributor,Cash,14,10880,33,152320,50265.6,102054.4,73193.52,28860.88
575985,22-02-2023,18:24:00,99420,Office Chair,Furniture,East,Pune,Online,UPI,1,100438,17,100438,17074.46,83363.54,60349.72,23013.82
575986,22-02-2023,18:25:00,22982,Monitor,Office Equipment,North,Pune,Distributor,UPI,13,88340,25,1148420,287105,861315,608605.85,252709.15
575987,22-02-2023,18:26:00,61315,Camera,Accessories,West,Bangalore,Online,UPI,12,74585,16,895020,143203.2,751816.8,589774.11,162042.69
575988,22-02-2023,18:27:00,10680,Printer,Furniture,West,Bangalore,Online,Credit Card,12,81286,26,975432,253612.32,721819.68,468677.66,253142.02
575989,22-02-2023,18:28:00,28899,Smartphone,Electronics,South,Bangalore,Online,UPI,4,30629,7,122516,8576.12,113939.88,72487.51,41452.37
575990,22-02-2023,18:29:00,43863,Camera,Electronics,East,Kolkata,Distributor,UPI,12,33307,29,399684,115908.36,283775.64,156082.43,127693.21
575991,22-02-2023,18:30:00,22577,Desk,Electronics,West,Mumbai,Distributor,UPI,14,101336,23,1418704,326301.92,1092402.08,711637.14,380764.94
575992,22-02-2023,18:31:00,18586,Desk,Furniture,West,Jaipur,Distributor,UPI,5,76891,15,384455,57668.25,326786.75,245261.71,81525.04
575993,22-02-2023,18:32:00,24805,Printer,Furniture,West,Mumbai,Online,Debit Card,9,7950,3,71550,2146.5,69403.5,51283.17,18120.33
575994,22-02-2023,18:33:00,41990,Laptop,Furniture,South,Pune,Online,Credit Card,13,34839,29,452907,131343.03,321563.97,266834.23,54729.74
575995,22-02-2023,18:34:00,75721,Office Chair,Office Equipment,East,Mumbai,Retail Store,UPI,2,51268,5,102536,5126.8,97409.2,56318.61,41090.59
575996,22-02-2023,18:35:00,45103,Office Chair,Furniture,East,Jaipur,Online,Cash,6,82557,20,495342,99068.4,396273.6,225109.24,171164.36
575997,22-02-2023,18:36:00,99649,Desk,Office Equipment,South,Kolkata,Online,Net Banking,8,93522,16,748176,119708.16,628467.84,358815.89,269651.95
575998,22-02-2023,18:37:00,45547,Monitor,Electronics,North,Bangalore,Distributor,UPI,4,91263,5,365052,18252.6,346799.4,231484.65,115314.75
575999,22-02-2023,18:38:00,55294,Laptop,Electronics,West,Kolkata,Retail Store,Net Banking,7,73844,29,516908,149903.32,367004.68,259023.2,107981.48
576000,22-02-2023,18:39:00,20958,Camera,Electronics,East,Indore,Online,Credit Card,7,55107,28,385749,108009.72,277739.28,179517.32,98221.96
576001,22-02-2023,18:40:00,55946,Laptop,Furniture,North,Jaipur,Retail Store,Net Banking,9,88612,5,797508,39875.4,757632.6,416993.74,340638.86
576002,22-02-2023,18:41:00,19641,Tablet,Furniture,East,Kolkata,Retail Store,Credit Card,3,43821,8,131463,10517.04,120945.96,68386.22,52559.74
576003,22-02-2023,18:42:00,65958,Tablet,Accessories,South,Mumbai,Retail Store,Net Banking,7,26740,34,187180,63641.2,123538.8,91258.2,32280.6
576004,22-02-2023,18:43:00,34069,Keyboard,Furniture,North,Delhi,Retail Store,Cash,12,108936,23,1307232,300663.36,1006568.64,554680.14,451888.5
576005,22-02-2023,18:44:00,28733,Smartphone,Office Equipment,West,Jaipur,Retail Store,UPI,10,40930,27,409300,110511,298789,235523.01,63265.99
576006,22-02-2023,18:45:00,93030,Desk,Accessories,West,Mumbai,Distributor,UPI,13,29456,1,382928,3829.28,379098.72,238096.54,141002.18
576007,22-02-2023,18:46:00,80675,Camera,Office Equipment,West,Mumbai,Retail Store,Debit Card,10,96765,14,967650,135471,832179,701637.25,130541.75
576008,22-02-2023,18:47:00,91109,Headphones,Accessories,South,Delhi,Retail Store,Debit Card,4,89012,32,356048,113935.36,242112.64,160141.45,81971.19
576009,22-02-2023,18:48:00,18062,Desk,Furniture,West,Jaipur,Retail Store,Net Banking,13,22444,31,291772,90449.32,201322.68,151856.32,49466.36
576010,22-02-2023,18:49:00,48212,Tablet,Accessories,East,Indore,Online,Debit Card,11,99784,0,1097624,0,1097624,834951.76,262672.24
576011,22-02-2023,18:50:00,46988,Office Chair,Accessories,East,Delhi,Retail Store,Credit Card,13,57128,22,742664,163386.08,579277.92,484262.16,95015.76
576012,22-02-2023,18:51:00,15762,Desk,Furniture,North,Indore,Retail Store,Net Banking,13,70874,33,921362,304049.46,617312.54,516506.99,100805.55
576013,22-02-2023,18:52:00,36303,Headphones,Accessories,North,Delhi,Online,UPI,12,52959,26,635508,165232.08,470275.92,397719.26,72556.66
576014,22-02-2023,18:53:00,53549,Office Chair,Accessories,West,Delhi,Retail Store,Cash,13,20003,0,260039,0,260039,157874.3,102164.7
576015,22-02-2023,18:54:00,38624,Laptop,Furniture,South,Bangalore,Retail Store,Cash,12,114095,7,1369140,95839.8,1273300.2,788030.64,485269.56
576016,22-02-2023,18:55:00,87077,Office Chair,Office Equipment,East,Chennai,Online,Debit Card,6,104261,13,625566,81323.58,544242.42,325415.55,218826.87
576017,22-02-2023,18:56:00,33509,Desk,Electronics,East,Pune,Retail Store,Net Banking,12,100264,20,1203168,240633.6,962534.4,530638.09,431896.31
576018,22-02-2023,18:57:00,39760,Headphones,Office Equipment,West,Mumbai,Distributor,Net Banking,4,110576,3,442304,13269.12,429034.88,324160.2,104874.68
576019,22-02-2023,18:58:00,29205,Tablet,Furniture,East,Pune,Online,Credit Card,6,113850,25,683100,170775,512325,427966.62,84358.38
576020,22-02-2023,18:59:00,93755,Tablet,Electronics,South,Delhi,Online,Debit Card,13,106205,6,1380665,82839.9,1297825.1,1008068.14,289756.96
576021,22-02-2023,19:00:00,97708,Desk,Office Equipment,North,Jaipur,Retail Store,Net Banking,6,33989,22,203934,44865.48,159068.52,121818.98,37249.54
576022,22-02-2023,19:01:00,65425,Headphones,Accessories,East,Jaipur,Retail Store,Credit Card,1,102825,21,102825,21593.25,81231.75,65839.07,15392.68
576023,22-02-2023,19:02:00,99057,Desk,Office Equipment,West,Delhi,Online,Debit Card,2,40161,28,80322,22490.16,57831.84,39842.18,17989.66
576024,22-02-2023,19:03:00,68770,Smartphone,Office Equipment,West,Jaipur,Distributor,Debit Card,3,89241,24,267723,64253.52,203469.48,161661.39,41808.09
576025,22-02-2023,19:04:00,58342,Smartphone,Furniture,North,Jaipur,Online,Debit Card,7,88223,29,617561,179092.69,438468.31,341465.44,97002.87
576026,22-02-2023,19:05:00,47355,Camera,Office Equipment,North,Chennai,Distributor,UPI,3,61124,25,183372,45843,137529,101365.01,36163.99
576027,22-02-2023,19:06:00,45463,Smartphone,Electronics,East,Bangalore,Retail Store,Cash,10,94250,5,942500,47125,895375,570028.48,325346.52
576028,22-02-2023,19:07:00,22510,Office Chair,Furniture,North,Indore,Retail Store,UPI,11,2554,6,28094,1685.64,26408.36,16776.35,9632.01
576029,22-02-2023,19:08:00,77065,Printer,Furniture,North,Mumbai,Distributor,Debit Card,7,4305,17,30135,5122.95,25012.05,18320.46,6691.59
576030,22-02-2023,19:09:00,56809,Laptop,Furniture,East,Mumbai,Online,Net Banking,6,75838,33,455028,150159.24,304868.76,226159.96,78708.8
576031,22-02-2023,19:10:00,33525,Laptop,Accessories,North,Indore,Distributor,UPI,6,50609,32,303654,97169.28,206484.72,131101.65,75383.07
576032,22-02-2023,19:11:00,31788,Monitor,Accessories,North,Bangalore,Retail Store,Credit Card,2,16455,28,32910,9214.8,23695.2,14923.58,8771.62
576033,22-02-2023,19:12:00,43442,Headphones,Electronics,West,Chennai,Distributor,Cash,2,112826,2,225652,4513.04,221138.96,174116.73,47022.23
576034,22-02-2023,19:13:00,66285,Smartphone,Office Equipment,North,Kolkata,Retail Store,Net Banking,11,19822,24,218042,52330.08,165711.92,103634.46,62077.46
576035,22-02-2023,19:14:00,39003,Headphones,Office Equipment,North,Indore,Retail Store,Cash,11,32024,33,352264,116247.12,236016.88,181416.12,54600.76
576036,22-02-2023,19:15:00,55719,Keyboard,Accessories,West,Chennai,Online,Net Banking,3,37821,25,113463,28365.75,85097.25,54068.23,31029.02
576037,22-02-2023,19:16:00,36398,Smartphone,Office Equipment,East,Chennai,Distributor,Net Banking,4,49163,10,196652,19665.2,176986.8,137418.59,39568.21
576038,22-02-2023,19:17:00,28420,Smartphone,Office Equipment,South,Chennai,Retail Store,Net Banking,2,100844,26,201688,52438.88,149249.12,120887.48,28361.64
576039,22-02-2023,19:18:00,67298,Keyboard,Accessories,East,Mumbai,Online,Debit Card,8,78944,31,631552,195781.12,435770.88,358411.31,77359.57
576040,22-02-2023,19:19:00,50080,Tablet,Electronics,South,Chennai,Distributor,Cash,4,37203,10,148812,14881.2,133930.8,101845.06,32085.74
576041,22-02-2023,19:20:00,75857,Camera,Furniture,West,Chennai,Retail Store,Cash,7,118702,26,830914,216037.64,614876.36,513691.9,101184.46
576042,22-02-2023,19:21:00,80249,Keyboard,Office Equipment,East,Pune,Retail Store,Debit Card,3,34044,12,102132,12255.84,89876.16,76085.55,13790.61
576043,22-02-2023,19:22:00,60978,Keyboard,Electronics,East,Jaipur,Online,UPI,1,68343,34,68343,23236.62,45106.38,37383.68,7722.7
576044,22-02-2023,19:23:00,40881,Laptop,Office Equipment,South,Mumbai,Retail Store,Debit Card,12,40312,16,483744,77399.04,406344.96,342475.58,63869.38
576045,22-02-2023,19:24:00,41057,Desk,Accessories,South,Delhi,Retail Store,Debit Card,7,57169,27,400183,108049.41,292133.59,228866.25,63267.34
576046,22-02-2023,19:25:00,76526,Tablet,Accessories,West,Bangalore,Distributor,Credit Card,10,114784,34,1147840,390265.6,757574.4,573338.18,184236.22
576047,22-02-2023,19:26:00,61118,Monitor,Accessories,East,Pune,Retail Store,Credit Card,12,2713,22,32556,7162.32,25393.68,20593.63,4800.05
576048,22-02-2023,19:27:00,19305,Headphones,Accessories,West,Kolkata,Distributor,Net Banking,13,18329,13,238277,30976.01,207300.99,167902.69,39398.3
576049,22-02-2023,19:28:00,59780,Monitor,Accessories,East,Kolkata,Distributor,UPI,6,40270,10,241620,24162,217458,146681.09,70776.91
576050,22-02-2023,19:29:00,41746,Keyboard,Electronics,East,Jaipur,Online,Cash,2,8465,30,16930,5079,11851,6906.83,4944.17
576051,22-02-2023,19:30:00,30534,Desk,Electronics,East,Kolkata,Retail Store,Credit Card,4,105237,6,420948,25256.88,395691.12,227424.9,168266.22
576052,22-02-2023,19:31:00,85348,Tablet,Office Equipment,East,Bangalore,Distributor,Credit Card,5,101682,17,508410,86429.7,421980.3,290322.48,131657.82
576053,22-02-2023,19:32:00,91634,Keyboard,Furniture,West,Pune,Retail Store,Cash,9,45667,3,411003,12330.09,398672.91,338669.72,60003.19
576054,22-02-2023,19:33:00,13218,Office Chair,Office Equipment,South,Delhi,Online,Debit Card,2,86056,21,172112,36143.52,135968.48,97608.33,38360.15
576055,22-02-2023,19:34:00,27616,Tablet,Office Equipment,West,Mumbai,Retail Store,Credit Card,1,106408,10,106408,10640.8,95767.2,53169.47,42597.73
576056,22-02-2023,19:35:00,97265,Headphones,Accessories,East,Delhi,Distributor,Credit Card,12,16800,11,201600,22176,179424,102866.82,76557.18
576057,22-02-2023,19:36:00,70185,Desk,Furniture,East,Bangalore,Online,Credit Card,4,98317,21,393268,82586.28,310681.72,240973.99,69707.73
576058,22-02-2023,19:37:00,16459,Headphones,Furniture,East,Delhi,Retail Store,Debit Card,13,6358,33,82654,27275.82,55378.18,42124.15,13254.03
576059,22-02-2023,19:38:00,75819,Printer,Accessories,West,Indore,Retail Store,Net Banking,6,45707,5,274242,13712.1,260529.9,182016.77,78513.13
576060,22-02-2023,19:39:00,33669,Printer,Office Equipment,West,Mumbai,Distributor,UPI,1,43120,3,43120,1293.6,41826.4,23499.81,18326.59
